Date,Open,High,Low,Close,Volume
2025-06-16 13:45:00,106758.64,107172.11,106582.75,107160.06,227.26115
2025-06-16 14:00:00,107160.06,107226.24,106787.99,106969.18,287.21484
2025-06-16 14:15:00,106969.18,107396.0,106844.66,107356.0,198.14142
2025-06-16 14:30:00,107356.0,107784.26,107351.66,107635.01,385.65792
2025-06-16 14:45:00,107635.01,107764.84,107479.78,107533.5,212.5759
2025-06-16 15:00:00,107533.5,107687.08,107488.37,107599.99,167.16134
2025-06-16 15:15:00,107600.0,107681.97,107412.0,107486.28,130.01866
2025-06-16 15:30:00,107486.29,107600.0,107395.34,107552.61,116.06494
2025-06-16 15:45:00,107552.6,107715.4,107307.81,107424.96,132.19746
2025-06-16 16:00:00,107424.96,107677.31,107309.15,107677.31,210.43229
2025-06-16 16:15:00,107677.31,107683.48,107581.39,107623.12,82.88975
2025-06-16 16:30:00,107623.11,107906.98,107597.94,107724.99,238.22447
2025-06-16 16:45:00,107724.99,107852.35,107514.9,107765.99,139.63019
2025-06-16 17:00:00,107765.99,107818.91,107642.66,107745.38,95.73634
2025-06-16 17:15:00,107745.39,107977.77,107689.96,107883.4,156.18498
2025-06-16 17:30:00,107883.39,108017.98,107820.9,107830.0,212.58995
2025-06-16 17:45:00,107830.01,107908.47,107627.9,107755.0,121.91858
2025-06-16 18:00:00,107755.01,107971.08,107686.56,107955.11,86.59816
2025-06-16 18:15:00,107955.11,108100.0,107813.95,108076.53,143.54998
2025-06-16 18:30:00,108076.53,108117.0,108000.62,108084.62,93.22417
2025-06-16 18:45:00,108084.62,108278.0,108000.0,108255.96,171.14001
2025-06-16 19:00:00,108255.97,108745.58,108255.96,108611.58,380.32532
2025-06-16 19:15:00,108611.59,108888.0,108551.17,108765.1,308.86627
2025-06-16 19:30:00,108765.1,108813.81,108420.0,108511.62,183.09464
2025-06-16 19:45:00,108511.62,108660.88,108415.5,108652.0,123.72023
2025-06-16 20:00:00,108652.01,108693.21,108428.0,108646.31,241.13382
2025-06-16 20:15:00,108646.3,108648.68,108509.66,108626.77,93.39194
2025-06-16 20:30:00,108626.77,108757.32,108559.89,108737.31,87.08803
2025-06-16 20:45:00,108737.31,108849.77,108558.13,108782.68,144.27468
2025-06-16 21:00:00,108782.68,108817.0,108552.57,108552.57,86.14575
2025-06-16 21:15:00,108552.57,108700.0,108540.99,108633.91,69.22996
2025-06-16 21:30:00,108633.92,108644.3,108321.45,108521.15,142.87593
2025-06-16 21:45:00,108521.16,108615.98,108513.08,108513.1,65.12747
2025-06-16 22:00:00,108513.1,108952.38,108513.1,108783.77,138.53141
2025-06-16 22:15:00,108783.76,108783.76,108605.42,108658.21,68.9831
2025-06-16 22:30:00,108658.21,108674.45,107457.41,107457.41,396.75873
2025-06-16 22:45:00,107457.42,107839.99,107418.24,107700.01,520.27497
2025-06-16 23:00:00,107700.01,107896.44,107525.24,107864.21,220.25638
2025-06-16 23:15:00,107864.21,107982.63,107446.25,107575.68,151.79926
2025-06-16 23:30:00,107575.67,107621.76,107071.38,107146.22,286.01543
2025-06-16 23:45:00,107146.21,107177.49,106700.0,106794.53,317.12001
2025-06-17 00:00:00,106794.53,106828.75,106147.55,106231.89,712.61513
2025-06-17 00:15:00,106231.9,106926.62,106115.35,106801.3,400.3733
2025-06-17 00:30:00,106801.29,106993.78,106655.98,106739.99,168.95605
2025-06-17 00:45:00,106740.0,107262.31,106740.0,107238.63,196.975
2025-06-17 01:00:00,107238.68,107310.74,106930.23,107123.36,126.89379
2025-06-17 01:15:00,107123.36,107215.96,106989.01,107030.54,61.66014
2025-06-17 01:30:00,107030.54,107399.0,106971.49,107072.0,119.70316
2025-06-17 01:45:00,107071.99,107361.21,107007.29,107173.51,129.33295
2025-06-17 02:00:00,107173.51,107220.0,106991.86,107049.04,70.55319
2025-06-17 02:15:00,107049.04,107049.04,106697.67,106701.79,102.95955
2025-06-17 02:30:00,106701.79,106961.47,106572.07,106940.22,120.57885
2025-06-17 02:45:00,106940.22,107600.0,106711.84,107482.39,257.86224
2025-06-17 03:00:00,107482.4,107771.34,107364.89,107574.78,189.67209
2025-06-17 03:15:00,107574.44,107603.36,107402.74,107405.38,134.10498
2025-06-17 03:30:00,107405.38,107644.92,107405.38,107488.37,101.7281
2025-06-17 03:45:00,107488.38,107735.21,107458.21,107590.41,131.98394
2025-06-17 04:00:00,107590.41,107711.06,107534.88,107652.91,96.64979
2025-06-17 04:15:00,107652.92,107674.42,107476.52,107489.88,57.46898
2025-06-17 04:30:00,107489.88,107512.78,107303.01,107348.81,94.79031
2025-06-17 04:45:00,107348.82,107437.91,107320.22,107333.64,75.36197
2025-06-17 05:00:00,107333.64,107403.99,107224.08,107272.88,109.46822
2025-06-17 05:15:00,107272.88,107309.47,107040.0,107229.14,170.91473
2025-06-17 05:30:00,107229.15,107300.0,107172.82,107185.83,64.02666
2025-06-17 05:45:00,107185.83,107185.83,107044.12,107122.02,122.98114
2025-06-17 06:00:00,107122.01,107234.94,107048.75,107208.03,80.86589
2025-06-17 06:15:00,107208.03,107208.03,106940.91,107007.62,79.40735
2025-06-17 06:30:00,107007.62,107012.71,106900.0,106930.41,108.509
2025-06-17 06:45:00,106930.41,106930.42,106724.0,106832.91,118.43216
2025-06-17 07:00:00,106832.92,106879.48,106700.0,106718.33,86.27542
2025-06-17 07:15:00,106718.34,106751.94,106491.17,106491.17,134.57131
2025-06-17 07:30:00,106491.17,106696.45,106481.6,106656.0,176.62594
2025-06-17 07:45:00,106655.99,106789.06,106630.23,106758.52,120.60537
2025-06-17 08:00:00,106758.52,106766.84,106670.59,106744.15,117.25048
2025-06-17 08:15:00,106744.15,106822.78,106589.64,106812.01,61.29509
2025-06-17 08:30:00,106812.01,106820.0,106484.89,106490.34,72.92402
2025-06-17 08:45:00,106490.35,106656.89,106490.34,106568.06,111.4018
2025-06-17 09:00:00,106568.06,106655.82,106383.31,106459.55,140.87275
2025-06-17 09:15:00,106459.56,106491.86,106338.47,106404.47,111.00917
2025-06-17 09:30:00,106404.47,106441.07,106132.13,106264.93,174.4643
2025-06-17 09:45:00,106264.94,106284.49,106069.55,106160.57,281.61598
2025-06-17 10:00:00,106160.58,106248.43,106040.0,106088.17,169.10887
2025-06-17 10:15:00,106088.17,106168.28,106028.0,106099.18,126.92676
2025-06-17 10:30:00,106099.17,106100.0,105721.29,105790.4,344.48375
2025-06-17 10:45:00,105790.4,105964.1,105756.32,105956.01,157.84485
2025-06-17 11:00:00,105956.01,105956.01,105704.32,105722.77,134.95144
2025-06-17 11:15:00,105722.77,105769.4,105533.72,105554.17,188.83555
2025-06-17 11:30:00,105554.16,105666.0,105508.23,105526.92,112.43244
2025-06-17 11:45:00,105526.92,105665.98,105508.23,105641.47,103.1281
2025-06-17 12:00:00,105641.48,105862.03,105573.18,105782.29,164.69634
2025-06-17 12:15:00,105782.28,105782.29,105672.61,105686.0,88.55703
2025-06-17 12:30:00,105686.0,105840.38,105620.0,105761.3,130.90864
2025-06-17 12:45:00,105761.31,105761.31,105420.0,105507.0,163.97086
2025-06-17 13:00:00,105506.99,105591.2,105409.34,105552.28,79.97325
2025-06-17 13:15:00,105552.28,105647.83,105426.81,105638.34,136.76243
2025-06-17 13:30:00,105638.35,105754.05,105300.01,105317.85,248.04257
2025-06-17 13:45:00,105317.85,105534.32,105200.0,105349.27,250.96674
2025-06-17 14:00:00,105349.28,105694.42,105000.0,105672.55,390.49723
2025-06-17 14:15:00,105672.55,105674.67,105227.9,105324.02,167.74932
2025-06-17 14:30:00,105324.02,105403.5,104800.0,105048.56,429.02767
2025-06-17 14:45:00,105048.56,105285.71,104777.48,104847.33,281.28272
2025-06-17 15:00:00,104847.33,104968.69,104551.0,104742.15,577.18142
2025-06-17 15:15:00,104742.15,104742.51,104264.15,104298.26,513.74895
2025-06-17 15:30:00,104298.27,104614.13,104130.95,104585.36,393.68198
2025-06-17 15:45:00,104585.36,104585.36,104171.77,104241.63,291.21677
2025-06-17 16:00:00,104241.62,104400.0,104201.0,104389.33,246.31566
2025-06-17 16:15:00,104389.33,104415.08,104102.0,104184.19,297.72634
2025-06-17 16:30:00,104184.18,104484.97,104105.63,104128.25,212.18371
2025-06-17 16:45:00,104128.24,104171.9,103500.01,103630.67,1032.36883
2025-06-17 17:00:00,103630.67,103820.84,103371.02,103653.49,508.9959
2025-06-17 17:15:00,103653.49,103931.96,103612.0,103922.69,316.99798
2025-06-17 17:30:00,103922.69,104250.0,103825.85,103856.81,327.95039
2025-06-17 17:45:00,103856.81,103961.72,103738.68,103814.01,164.22716
2025-06-17 18:00:00,103814.0,104087.37,103737.68,103922.46,194.12477
2025-06-17 18:15:00,103922.46,103924.78,103626.05,103680.96,149.06185
2025-06-17 18:30:00,103680.96,104105.89,103680.95,104072.01,112.20003
2025-06-17 18:45:00,104072.0,104414.85,104060.0,104414.84,127.14746
2025-06-17 19:00:00,104414.84,104878.76,104414.83,104860.01,278.4576
2025-06-17 19:15:00,104860.01,105336.82,104860.0,105140.11,384.41662
2025-06-17 19:30:00,105140.11,105214.44,104842.45,104889.98,147.62494
2025-06-17 19:45:00,104889.98,105208.79,104661.55,104686.12,220.16745
2025-06-17 20:00:00,104686.12,104898.81,104514.21,104599.02,230.00188
2025-06-17 20:15:00,104599.01,104665.22,104262.88,104579.56,194.85812
2025-06-17 20:30:00,104579.55,104656.88,104422.26,104573.62,97.47153
2025-06-17 20:45:00,104573.63,104576.15,104317.68,104362.39,109.06756
2025-06-17 21:00:00,104362.39,104500.0,104252.33,104409.17,92.03497
2025-06-17 21:15:00,104409.18,104507.66,104331.87,104506.25,96.11893
2025-06-17 21:30:00,104506.25,104822.31,104506.25,104728.39,119.97194
2025-06-17 21:45:00,104728.4,104728.4,104367.41,104552.58,116.84387
2025-06-17 22:00:00,104552.59,104694.82,104407.09,104680.0,63.09234
2025-06-17 22:15:00,104680.0,104731.61,104600.0,104600.01,80.23937
2025-06-17 22:30:00,104600.0,104637.44,104443.04,104596.15,63.59759
2025-06-17 22:45:00,104596.15,104666.44,104203.85,104228.31,132.50308
2025-06-17 23:00:00,104228.31,104466.9,104228.31,104435.46,74.48974
2025-06-17 23:15:00,104435.46,104571.49,104435.46,104570.54,65.09515
2025-06-17 23:30:00,104570.55,104712.01,104570.54,104700.01,97.68116
2025-06-17 23:45:00,104700.0,104730.77,104551.16,104551.17,73.58036
2025-06-18 00:00:00,104551.17,104718.72,104544.0,104574.74,90.53702
2025-06-18 00:15:00,104574.75,104620.86,104414.18,104417.53,114.40843
2025-06-18 00:30:00,104417.52,104841.91,104379.52,104732.01,125.47781
2025-06-18 00:45:00,104732.02,104857.14,104589.4,104842.78,66.20218
2025-06-18 01:00:00,104842.78,105059.95,104823.99,104951.06,125.78779
2025-06-18 01:15:00,104951.05,105176.61,104810.99,104811.0,76.46525
2025-06-18 01:30:00,104810.99,104884.0,104755.02,104805.24,94.30623
2025-06-18 01:45:00,104805.25,104805.25,104680.0,104776.92,51.36421
2025-06-18 02:00:00,104776.92,104927.3,104743.12,104838.68,89.37055
2025-06-18 02:15:00,104838.67,105059.95,104695.82,105058.9,85.85259
2025-06-18 02:30:00,105058.9,105099.99,104900.25,104919.07,67.44281
2025-06-18 02:45:00,104919.07,105009.97,104856.06,104856.06,57.08606
2025-06-18 03:00:00,104856.06,105006.5,104849.13,105006.5,67.11628
2025-06-18 03:15:00,105006.5,105122.12,104999.87,105043.4,101.0257
2025-06-18 03:30:00,105043.41,105210.85,105043.4,105210.85,52.96292
2025-06-18 03:45:00,105210.84,105240.0,105136.84,105184.84,80.98053
2025-06-18 04:00:00,105184.84,105250.0,105074.25,105249.99,65.39282
2025-06-18 04:15:00,105249.99,105292.74,105153.98,105201.11,58.63858
2025-06-18 04:30:00,105201.12,105379.24,105180.83,105365.79,54.35544
2025-06-18 04:45:00,105365.79,105504.67,105365.79,105447.39,108.23486
2025-06-18 05:00:00,105447.53,105524.35,105430.0,105444.18,82.36264
2025-06-18 05:15:00,105444.18,105550.27,105375.05,105488.23,207.94445
2025-06-18 05:30:00,105488.23,105550.0,105465.64,105534.97,77.18968
2025-06-18 05:45:00,105534.97,105534.97,105392.0,105423.5,80.83431
2025-06-18 06:00:00,105423.51,105527.88,105317.1,105439.03,85.61517
2025-06-18 06:15:00,105439.03,105478.33,105235.76,105320.01,127.47813
2025-06-18 06:30:00,105320.0,105320.0,105097.93,105097.94,95.65904
2025-06-18 06:45:00,105097.93,105121.35,104859.18,104966.2,270.13822
2025-06-18 07:00:00,104966.19,104983.8,104713.24,104850.16,122.42178
2025-06-18 07:15:00,104850.15,104979.55,104821.89,104930.26,199.85731
2025-06-18 07:30:00,104930.26,105000.9,104871.79,104933.86,72.5114
2025-06-18 07:45:00,104933.87,104980.0,104914.93,104973.24,50.29144
2025-06-18 08:00:00,104973.24,105310.62,104973.23,105234.94,113.12463
2025-06-18 08:15:00,105234.94,105252.0,105086.77,105086.77,108.14235
2025-06-18 08:30:00,105086.77,105094.52,104756.33,104807.5,73.9541
2025-06-18 08:45:00,104807.5,105012.0,104807.5,104949.9,98.74455
2025-06-18 09:00:00,104949.91,105142.0,104949.91,104994.29,95.03357
2025-06-18 09:15:00,104994.28,105053.06,104874.19,104883.3,65.30644
2025-06-18 09:30:00,104883.31,104883.31,104650.93,104682.99,72.35088
2025-06-18 09:45:00,104682.99,104765.0,104565.0,104697.03,90.76129
2025-06-18 10:00:00,104697.02,104729.27,104529.58,104679.99,124.33539
2025-06-18 10:15:00,104680.0,104797.06,104487.17,104500.81,134.91056
2025-06-18 10:30:00,104500.81,104612.75,104408.03,104447.87,135.74312
2025-06-18 10:45:00,104447.87,104500.32,104175.87,104266.19,136.6924
2025-06-18 11:00:00,104266.18,104474.51,104192.46,104463.57,169.73708
2025-06-18 11:15:00,104463.57,104500.0,104281.37,104424.0,143.79842
2025-06-18 11:30:00,104424.0,104647.22,104328.55,104618.16,163.18089
2025-06-18 11:45:00,104618.15,104858.8,104618.15,104840.59,174.64056
2025-06-18 12:00:00,104840.58,104908.49,104713.89,104814.24,237.09005
2025-06-18 12:15:00,104814.24,104874.91,104618.0,104725.21,131.75926
2025-06-18 12:30:00,104725.21,104725.21,104487.68,104487.69,144.02654
2025-06-18 12:45:00,104487.69,104567.62,104474.81,104514.0,102.53339
2025-06-18 13:00:00,104513.99,104550.92,104024.61,104054.85,280.02687
2025-06-18 13:15:00,104054.84,104099.97,103908.0,103919.96,260.84577
2025-06-18 13:30:00,103919.97,104373.74,103814.04,104206.77,305.64853
2025-06-18 13:45:00,104206.77,104493.16,103977.21,104439.81,274.88554
2025-06-18 14:00:00,104439.82,105096.37,104228.3,105039.81,472.25051
2025-06-18 14:15:00,105039.32,105325.83,104871.83,105166.34,484.55
2025-06-18 14:30:00,105166.34,105312.93,104963.42,105134.74,224.53425
2025-06-18 14:45:00,105134.75,105145.26,104474.1,104619.88,237.08596
2025-06-18 15:00:00,104619.87,104811.3,104352.0,104418.95,371.99154
2025-06-18 15:15:00,104418.94,104797.06,104150.13,104747.32,219.69315
2025-06-18 15:30:00,104747.31,104935.3,104619.98,104886.41,146.98571
2025-06-18 15:45:00,104886.41,104973.79,104757.66,104801.01,130.5708
2025-06-18 16:00:00,104801.01,104836.64,104613.69,104666.0,130.86724
2025-06-18 16:15:00,104666.0,104666.0,104334.78,104397.93,208.67634
2025-06-18 16:30:00,104397.93,104625.8,104343.4,104559.99,84.59612
2025-06-18 16:45:00,104560.0,104599.26,104379.59,104426.93,85.15575
2025-06-18 17:00:00,104426.93,104426.93,104007.13,104264.73,202.73042
2025-06-18 17:15:00,104264.73,104323.45,104073.27,104088.89,90.64675
2025-06-18 17:30:00,104088.88,104199.98,103615.33,104191.08,435.46906
2025-06-18 17:45:00,104191.07,104508.0,104140.41,104331.83,189.37629
2025-06-18 18:00:00,104332.0,104706.08,103955.24,104347.51,450.30131
2025-06-18 18:15:00,104347.52,104393.03,104115.26,104232.0,118.71604
2025-06-18 18:30:00,104232.01,104666.5,104182.2,104468.0,197.83024
2025-06-18 18:45:00,104468.0,104535.85,103586.0,103623.39,256.93651
2025-06-18 19:00:00,103623.39,104437.7,103500.0,104319.71,377.0916
2025-06-18 19:15:00,104319.7,104400.0,103790.61,103819.11,192.762
2025-06-18 19:30:00,103819.11,104278.79,103777.8,104176.81,124.72246
2025-06-18 19:45:00,104176.81,104176.81,103791.82,103808.41,144.59917
2025-06-18 20:00:00,103808.41,103972.2,103652.0,103811.09,115.78237
2025-06-18 20:15:00,103811.09,104220.0,103776.07,104219.99,85.35623
2025-06-18 20:30:00,104220.0,104700.0,104220.0,104700.0,110.20062
2025-06-18 20:45:00,104699.99,104988.88,104671.99,104822.33,317.48503
2025-06-18 21:00:00,104822.34,104848.49,104378.62,104417.36,189.28446
2025-06-18 21:15:00,104417.36,104770.93,104417.36,104717.65,92.81898
2025-06-18 21:30:00,104717.66,104878.54,104690.5,104843.13,123.00614
2025-06-18 21:45:00,104843.14,105139.87,104764.01,105085.5,169.44787
2025-06-18 22:00:00,105085.49,105138.0,104881.35,104909.98,94.37694
2025-06-18 22:15:00,104909.98,105034.0,104847.97,104981.38,61.81441
2025-06-18 22:30:00,104981.38,104999.62,104836.62,104882.44,63.97347
2025-06-18 22:45:00,104882.44,104928.07,104794.41,104815.23,37.21956
2025-06-18 23:00:00,104815.23,104956.74,104813.63,104912.46,41.41901
2025-06-18 23:15:00,104912.45,104940.0,104817.8,104817.81,32.88072
2025-06-18 23:30:00,104817.8,104817.8,104630.09,104649.09,54.32922
2025-06-18 23:45:00,104649.1,104886.79,104642.91,104886.78,58.52361
2025-06-19 00:00:00,104886.79,104955.59,104721.23,104738.0,101.52156
2025-06-19 00:15:00,104738.0,105097.5,104680.41,105063.91,181.7115
2025-06-19 00:30:00,105063.91,105182.45,104943.43,105146.23,131.32118
2025-06-19 00:45:00,105146.22,105226.17,104924.0,104944.06,119.82573
2025-06-19 01:00:00,104944.06,104964.02,104466.16,104544.46,188.90427
2025-06-19 01:15:00,104544.47,104789.94,104544.46,104780.0,82.32595
2025-06-19 01:30:00,104780.0,104780.0,104550.0,104562.0,69.41228
2025-06-19 01:45:00,104561.99,104630.57,104512.58,104599.25,45.93438
2025-06-19 02:00:00,104599.25,104790.0,104457.12,104597.34,88.85647
2025-06-19 02:15:00,104597.34,104730.17,104529.48,104704.9,69.79821
2025-06-19 02:30:00,104704.9,105000.64,104686.8,104999.32,102.86418
2025-06-19 02:45:00,104999.32,104999.33,104722.5,104722.51,63.56337
2025-06-19 03:00:00,104722.5,104887.97,104722.5,104847.13,42.18899
2025-06-19 03:15:00,104847.13,105040.0,104839.38,104995.35,56.89307
2025-06-19 03:30:00,104995.35,104995.35,104897.7,104964.22,30.05319
2025-06-19 03:45:00,104964.21,105114.45,104915.88,105100.02,103.93074
2025-06-19 04:00:00,105100.01,105111.37,104838.96,105024.0,112.5094
2025-06-19 04:15:00,105024.01,105025.23,104851.68,104851.68,62.29037
2025-06-19 04:30:00,104851.69,104943.44,104803.98,104935.54,47.58637
2025-06-19 04:45:00,104935.54,105073.53,104935.53,105073.52,77.71522
2025-06-19 05:00:00,105073.52,105220.0,105035.19,105049.99,98.36088
2025-06-19 05:15:00,105049.99,105142.86,104971.56,105049.0,72.33299
2025-06-19 05:30:00,105049.01,105070.59,104964.58,104999.21,41.13981
2025-06-19 05:45:00,104999.22,104999.22,104819.62,104892.86,63.11579
2025-06-19 06:00:00,104892.86,104989.34,104725.5,104743.52,77.31217
2025-06-19 06:15:00,104743.52,104750.0,104630.89,104644.74,65.55874
2025-06-19 06:30:00,104644.74,104750.99,104644.74,104736.31,49.35703
2025-06-19 06:45:00,104736.3,104736.31,104692.13,104707.94,88.21747
2025-06-19 07:00:00,104707.95,104848.49,104707.94,104804.71,68.81774
2025-06-19 07:15:00,104804.72,104848.49,104690.01,104732.0,78.22195
2025-06-19 07:30:00,104732.0,104750.01,104704.9,104750.01,72.43296
2025-06-19 07:45:00,104750.01,104750.01,104617.69,104642.85,57.2887
2025-06-19 08:00:00,104642.85,104925.26,104631.26,104888.19,84.25228
2025-06-19 08:15:00,104888.19,104922.08,104875.2,104876.52,56.02204
2025-06-19 08:30:00,104876.51,104924.0,104761.35,104922.21,79.57722
2025-06-19 08:45:00,104922.22,104986.13,104739.44,104746.12,71.53992
2025-06-19 09:00:00,104746.11,104818.81,104729.83,104794.42,31.82148
2025-06-19 09:15:00,104794.42,105000.0,104794.42,104976.03,85.6681
2025-06-19 09:30:00,104976.03,104976.03,104912.63,104926.92,57.34084
2025-06-19 09:45:00,104926.92,105030.0,104926.91,104994.0,109.83224
2025-06-19 10:00:00,104994.0,105038.39,104930.65,105000.01,43.1982
2025-06-19 10:15:00,105000.0,105045.0,104937.08,105044.99,54.49113
2025-06-19 10:30:00,105045.0,105073.53,104953.08,104959.99,57.60753
2025-06-19 10:45:00,104960.0,104960.0,104843.7,104913.19,44.32532
2025-06-19 11:00:00,104913.19,104913.2,104781.14,104843.15,45.81456
2025-06-19 11:15:00,104843.15,104908.39,104828.49,104831.51,38.03253
2025-06-19 11:30:00,104831.51,104831.52,104720.1,104773.21,47.70024
2025-06-19 11:45:00,104773.2,104812.85,104732.69,104776.23,42.3616
2025-06-19 12:00:00,104776.23,104917.05,104694.43,104917.04,79.38019
2025-06-19 12:15:00,104917.04,104917.05,104830.59,104855.04,45.60391
2025-06-19 12:30:00,104855.05,104887.4,104706.59,104711.85,56.47373
2025-06-19 12:45:00,104711.84,104760.0,104663.77,104752.6,68.44406
2025-06-19 13:00:00,104752.61,104784.4,104637.5,104646.9,60.78362
2025-06-19 13:15:00,104646.9,104785.15,104579.59,104785.15,78.81656
2025-06-19 13:30:00,104785.15,104785.15,104522.65,104540.79,91.43056
2025-06-19 13:45:00,104540.79,104540.79,104244.11,104283.33,182.64047
2025-06-19 14:00:00,104283.33,104487.82,104280.62,104476.46,94.61497
2025-06-19 14:15:00,104476.45,104690.47,104440.0,104610.4,83.41419
2025-06-19 14:30:00,104610.41,104622.0,104304.79,104350.0,95.78123
2025-06-19 14:45:00,104350.01,104350.01,104109.06,104148.6,161.97516
2025-06-19 15:00:00,104148.61,104416.01,104148.6,104389.06,156.40692
2025-06-19 15:15:00,104389.07,104443.94,104248.18,104297.22,95.74799
2025-06-19 15:30:00,104297.22,104309.15,104115.08,104231.31,87.65364
2025-06-19 15:45:00,104231.32,104329.47,104078.0,104096.93,156.3317
2025-06-19 16:00:00,104096.94,104333.57,104096.93,104293.5,75.08447
2025-06-19 16:15:00,104293.49,104425.15,104270.0,104363.1,73.53248
2025-06-19 16:30:00,104363.09,104363.1,104122.28,104213.69,78.67599
2025-06-19 16:45:00,104213.7,104259.11,103933.33,104001.13,149.92643
2025-06-19 17:00:00,104001.13,104108.82,103929.27,104060.0,125.78081
2025-06-19 17:15:00,104060.0,104120.81,104000.0,104105.88,66.09852
2025-06-19 17:30:00,104105.88,104814.73,104060.0,104714.24,379.15562
2025-06-19 17:45:00,104714.24,104814.73,104481.96,104521.31,113.00844
2025-06-19 18:00:00,104521.32,104694.01,104479.22,104614.87,101.22476
2025-06-19 18:15:00,104614.87,104636.18,104466.96,104479.9,87.25911
2025-06-19 18:30:00,104479.9,104563.64,104382.35,104413.99,58.93857
2025-06-19 18:45:00,104414.0,104414.0,104294.09,104392.53,48.76481
2025-06-19 19:00:00,104392.54,104464.29,104245.47,104373.73,80.89052
2025-06-19 19:15:00,104373.74,104423.81,104271.1,104298.92,41.93257
2025-06-19 19:30:00,104298.92,104298.93,104126.98,104186.06,107.88764
2025-06-19 19:45:00,104186.07,104300.59,104186.06,104250.44,36.06227
2025-06-19 20:00:00,104250.45,104420.0,104250.44,104352.0,37.95699
2025-06-19 20:15:00,104352.0,104496.0,104263.96,104345.44,53.27989
2025-06-19 20:30:00,104345.45,104400.0,104150.71,104150.71,41.77266
2025-06-19 20:45:00,104150.71,104292.0,104150.0,104266.82,28.12476
2025-06-19 21:00:00,104266.83,104321.7,104266.82,104298.01,30.08571
2025-06-19 21:15:00,104298.01,104413.66,104272.22,104326.48,39.62812
2025-06-19 21:30:00,104326.49,104396.0,104228.53,104352.68,86.24598
2025-06-19 21:45:00,104352.68,104396.0,104278.78,104332.45,20.57978
2025-06-19 22:00:00,104332.45,104599.0,104332.45,104533.72,164.66117
2025-06-19 22:15:00,104533.73,104598.99,104443.6,104508.15,49.49846
2025-06-19 22:30:00,104508.16,104750.0,104486.63,104685.53,55.91206
2025-06-19 22:45:00,104685.53,104774.32,104580.0,104596.29,53.79608
2025-06-19 23:00:00,104596.29,104745.53,104463.56,104725.31,51.6088
2025-06-19 23:15:00,104725.3,104898.31,104633.09,104650.18,120.79722
2025-06-19 23:30:00,104650.18,104760.35,104629.63,104725.78,38.96509
2025-06-19 23:45:00,104725.78,104725.78,104651.2,104658.59,25.0248
2025-06-20 00:00:00,104658.59,104800.0,104563.25,104694.63,128.69114
2025-06-20 00:15:00,104694.63,104700.0,104565.43,104576.9,40.30907
2025-06-20 00:30:00,104576.89,104704.91,104573.9,104687.71,26.39759
2025-06-20 00:45:00,104687.72,104820.0,104680.0,104692.74,43.2401
2025-06-20 01:00:00,104692.74,104719.93,104470.76,104539.64,33.90196
2025-06-20 01:15:00,104539.64,104566.67,104391.38,104406.42,55.13585
2025-06-20 01:30:00,104406.43,104586.64,104406.42,104568.09,49.74337
2025-06-20 01:45:00,104568.1,104797.06,104568.09,104778.5,40.52022
2025-06-20 02:00:00,104778.5,104800.0,104702.09,104702.1,26.66791
2025-06-20 02:15:00,104702.1,104774.67,104681.08,104684.08,159.44962
2025-06-20 02:30:00,104684.08,104684.08,104496.5,104575.8,137.28212
2025-06-20 02:45:00,104575.8,104643.87,104534.68,104628.0,55.05591
2025-06-20 03:00:00,104628.0,104628.0,104511.0,104569.3,51.481
2025-06-20 03:15:00,104569.29,104700.0,104560.0,104690.91,70.47861
2025-06-20 03:30:00,104690.91,104690.91,104591.02,104624.88,61.21462
2025-06-20 03:45:00,104624.87,104649.44,104596.63,104596.63,46.88826
2025-06-20 04:00:00,104596.64,104600.0,104550.74,104552.9,26.90245
2025-06-20 04:15:00,104552.89,104579.92,104453.67,104484.0,74.94751
2025-06-20 04:30:00,104484.0,104500.41,104300.01,104345.74,78.49639
2025-06-20 04:45:00,104345.73,104356.16,104238.02,104258.59,52.87383
2025-06-20 05:00:00,104258.59,104364.23,104258.59,104360.0,86.56852
2025-06-20 05:15:00,104360.0,104380.0,104276.98,104336.27,52.72265
2025-06-20 05:30:00,104336.28,104495.54,104305.69,104485.0,83.04947
2025-06-20 05:45:00,104484.99,104585.99,104484.99,104584.68,103.73674
2025-06-20 06:00:00,104584.68,104769.25,104584.68,104678.71,67.6196
2025-06-20 06:15:00,104678.72,104734.61,104635.47,104689.26,53.47586
2025-06-20 06:30:00,104689.26,104763.8,104682.05,104761.85,57.49085
2025-06-20 06:45:00,104761.85,104761.86,104688.47,104719.86,56.37413
2025-06-20 07:00:00,104719.86,104744.0,104648.46,104743.99,44.80639
2025-06-20 07:15:00,104743.99,105220.0,104743.99,105178.85,374.71458
2025-06-20 07:30:00,105178.85,105500.0,105167.59,105468.29,317.11881
2025-06-20 07:45:00,105468.3,105825.66,105404.19,105811.74,347.17239
2025-06-20 08:00:00,105811.74,106250.0,105780.76,106239.59,417.26424
2025-06-20 08:15:00,106239.59,106480.0,106236.0,106399.53,518.36748
2025-06-20 08:30:00,106399.53,106524.65,105920.06,105920.07,392.48267
2025-06-20 08:45:00,105920.07,106208.72,105920.06,105959.68,240.69119
2025-06-20 09:00:00,105959.68,106078.85,105778.86,106038.4,193.87101
2025-06-20 09:15:00,106038.41,106045.51,105757.48,105827.9,114.41825
2025-06-20 09:30:00,105827.89,105916.0,105822.3,105916.0,79.00952
